time,torso_tx,torso_ty,torso_tz,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,end_eff_tx,end_eff_ty,end_eff_tz,goal_tx,goal_ty,goal_tz,elbow_tx,elbow_ty,elbow_tz
3.84,397.84066,470.17449,327.39852,-10.376337,-1.408332,10.871199,92.94194,-31.654764,45.546074,22.463755,70.99659,1085.9504,672.91482,516.98683,1104.4603,673.27669,512.81453,699.33782,566.15495,597.9704
3.85,398.23705,470.02507,327.26972,-10.427099,-1.4409266,10.913951,93.007996,-31.60692,45.509594,22.336016,70.77533,1086.8504,673.0019,517.03731,1104.4699,673.28921,512.80301,700.11127,566.34713,597.3204
3.86,398.6363,469.89062,327.13234,-10.603665,-1.5066181,10.955654,93.109894,-31.530899,45.415405,22.222204,70.515472,1087.735,673.06094,517.20579,1104.4641,673.25342,512.79753,700.84113,566.43913,596.4569
3.87,399.02786,469.73778,326.96713,-10.719878,-1.5483091,11.02057,93.269127,-31.523787,45.423893,22.081781,70.315231,1088.5612,673.05263,517.30525,1104.4642,673.2794,512.80811,701.5378,566.57075,595.83008
3.88,399.35531,469.5576,326.81236,-10.71754,-1.591803,11.075722,93.320473,-31.54232,45.394932,21.938053,70.06749,1089.3612,673.02082,517.5039,1104.4555,673.26767,512.80214,702.20169,566.7589,595.25786
3.89,399.68911,469.38326,326.68065,-10.788564,-1.6044669,11.103556,93.387032,-31.514418,45.385277,21.822069,69.82518,1090.1009,672.92286,517.635,1104.4552,673.27287,512.80296,702.85251,566.86196,594.64705
3.9,400.04956,469.24134,326.57926,-10.788547,-1.6376354,11.158302,93.44136,-31.498524,45.363571,21.688335,69.580734,1090.8545,672.89611,517.89875,1104.4617,673.29445,512.81674,703.48791,566.86417,594.09991
3.91,400.39189,469.06392,326.43112,-10.833646,-1.6710423,11.221886,93.488953,-31.530291,45.323269,21.591326,69.297981,1091.5905,672.70875,518.15914,1104.4547,673.27755,512.80757,704.08621,566.8186,593.51613
3.92,400.76695,468.95252,326.29791,-10.850544,-1.6964085,11.267373,93.516411,-31.56686,45.238338,21.493736,68.998871,1092.3151,672.51498,518.41162,1104.4553,673.29531,512.79636,704.63271,566.76588,592.97329
3.93,401.09852,468.78905,326.16707,-10.808513,-1.69752,11.313049,93.48983,-31.580269,45.203781,21.411272,68.701958,1093.0029,672.36925,518.6671,1104.4658,673.29517,512.81023,705.12145,566.69226,592.46853
3.94,401.42634,468.6781,326.05309,-10.83233,-1.7241192,11.399424,93.487251,-31.632805,45.125313,21.379715,68.400574,1093.6967,672.22253,518.9966,1104.471,673.29911,512.80146,705.72952,566.65578,592.12716
3.95,401.72498,468.55259,325.93631,-10.871589,-1.7136749,11.427901,93.554344,-31.666342,45.153599,21.329855,68.161835,1094.3775,672.12601,519.33503,1104.4576,673.32482,512.8176,706.36146,566.66396,591.64287
3.96,402.05874,468.45476,325.81072,-10.88401,-1.7072976,11.44558,93.544197,-31.697132,45.131775,21.312429,67.87339,1095.0203,672.03848,519.58371,1104.4536,673.30322,512.81585,706.85676,566.59761,591.12229
3.97,402.35768,468.31209,325.68475,-10.885801,-1.7252836,11.48207,93.531647,-31.733612,45.061729,21.288568,67.648857,1095.6514,671.99624,519.82481,1104.467,673.32681,512.81595,707.34955,566.52396,590.84971
3.98,402.70762,468.18927,325.55458,-10.97189,-1.7685024,11.540632,93.609673,-31.78459,44.981983,21.258942,67.488716,1096.1997,671.96069,519.84293,1104.4684,673.30265,512.83661,707.92487,566.64728,591.03857
3.99,403.04087,468.05816,325.42818,-11.053904,-1.7713622,11.584069,93.703003,-31.817116,45.042065,21.262867,67.355728,1096.7613,671.94708,519.81628,1104.4564,673.32668,512.81347,708.56885,566.56121,590.76893
4,403.34469,467.89519,325.32041,-11.116771,-1.8097872,11.659739,93.777702,-31.916456,45.054153,21.264736,67.234001,1097.3146,671.94466,519.82991,1104.4634,673.30468,512.81593,709.2177,566.59756,590.82737
4.01,403.65414,467.75233,325.19101,-11.216155,-1.8018488,11.695054,93.958061,-31.955774,45.169079,21.252516,67.061211,1097.8555,672.01191,519.8884,1104.4784,673.30084,512.81844,709.80769,566.63312,590.73763
4.02,403.9476,467.62655,325.06172,-11.266025,-1.8453432,11.73364,94.016617,-32.002251,45.217926,21.252645,66.984749,1098.3683,672.1227,519.9837,1104.4586,673.31192,512.81774,710.32992,566.7277,590.77823
4.03,404.23192,467.45948,324.96056,-11.195583,-1.8683298,11.770101,93.982521,-32.043591,45.232151,21.200325,66.918999,1098.8556,672.19941,520.00783,1104.4603,673.29674,512.82085,710.81308,566.81118,590.74177
4.04,404.5386,467.30146,324.83657,-11.303784,-1.9231514,11.789177,94.094452,-32.050861,45.266933,21.207598,66.793724,1099.3093,672.32206,520.08846,1104.4704,673.31231,512.81575,711.25116,566.7786,590.7107
4.05,404.84312,467.11947,324.75027,-11.317336,-1.9541848,11.815669,94.141983,-32.117081,45.328426,21.228018,66.646339,1099.7683,672.43271,520.25412,1104.4814,673.31497,512.82896,711.74458,566.69694,590.5699
4.06,405.14641,466.92556,324.65738,-11.33463,-1.997637,11.859181,94.167915,-32.194347,45.340153,21.252279,66.542076,1100.1658,672.53224,520.31721,1104.4597,673.31093,512.82562,712.26157,566.70841,590.56051
4.07,405.42467,466.7415,324.59107,-11.37262,-2.0138535,11.876729,94.215118,-32.229973,45.359398,21.266405,66.415192,1100.5772,672.59796,520.42437,1104.462,673.32313,512.81482,712.695,566.7005,590.42119
4.08,405.67204,466.55565,324.53166,-11.450054,-2.0141146,11.888401,94.318718,-32.25333,45.381996,21.273432,66.344063,1100.9386,672.7166,520.37681,1104.4899,673.32326,512.83581,713.13201,566.73379,590.42855
4.09,405.91335,466.40632,324.47365,-11.456646,-2.0014813,11.901329,94.375031,-32.284504,45.39719,21.244425,66.380318,1101.2865,672.85858,520.2304,1104.474,673.33869,512.8405,713.52498,566.79497,590.47469
4.1,406.17778,466.25076,324.42596,-11.476974,-2.0187857,11.93737,94.381485,-32.321499,45.369633,21.271339,66.435768,1101.6485,673.00676,520.12668,1104.4719,673.32279,512.81781,713.89884,566.82596,590.60433
4.11,406.45073,466.11651,324.37335,-11.543756,-2.0432098,11.956411,94.478287,-32.333168,45.393314,21.265673,66.468994,1102.0132,673.14837,520.09303,1104.4811,673.31204,512.82975,714.2748,566.83015,590.64851
4.12,406.7368,465.9546,324.3177,-11.616889,-2.0570419,11.964384,94.586884,-32.35886,45.417233,21.258419,66.401352,1102.3803,673.29235,520.08936,1104.4719,673.31441,512.81339,714.69733,566.82428,590.63477
4.13,407.07507,465.85687,324.27245,-11.597228,-1.9935327,11.92974,94.616219,-32.324341,45.523659,21.235825,66.352615,1102.7312,673.4539,520.16356,1104.4797,673.30788,512.81046,715.09221,566.87021,590.70096
4.14,407.32493,465.65052,324.23052,-11.664134,-2.0576887,11.973608,94.69101,-32.400013,45.526421,21.251209,66.270119,1103.1084,673.64533,520.26597,1104.4869,673.30103,512.8224,715.49195,566.81652,590.64231
4.15,407.60893,465.52444,324.18688,-11.708729,-2.0953271,11.996797,94.768349,-32.451694,45.569134,21.283674,66.213341,1103.3992,673.89659,520.27657,1104.4659,673.32199,512.82798,715.86785,566.85752,590.67861
4.16,407.90538,465.38942,324.12737,-11.639221,-2.0223513,11.943567,94.745094,-32.417889,45.702957,21.288174,66.211418,1103.7213,674.05829,520.33997,1104.4644,673.31978,512.81855,716.24714,566.84666,590.6467
4.17,408.15618,465.23299,324.11622,-11.662005,-2.0213511,11.975128,94.793312,-32.459209,45.756207,21.292313,66.145706,1104.0003,674.21534,520.28332,1104.4776,673.33087,512.81156,716.60941,566.85196,590.64056
4.18,408.42579,465.08927,324.06769,-11.63005,-1.9882506,11.971289,94.804337,-32.463867,45.823345,21.299612,66.142876,1104.3209,674.32013,520.33431,1104.459,673.3104,512.80558,716.90311,566.83272,590.63884
4.19,408.68408,464.96004,324.02817,-11.661783,-2.0185578,12.004636,94.843704,-32.512093,45.799435,21.291452,66.165543,1104.6201,674.43491,520.34426,1104.4764,673.33055,512.81719,717.19765,566.81729,590.6207
4.2,408.95585,464.8257,323.98934,-11.67422,-2.0177531,11.993553,94.891739,-32.503677,45.77951,21.275591,66.166321,1104.9224,674.59256,520.35594,1104.4735,673.31979,512.81021,717.53653,566.93109,590.68923
4.21,409.20468,464.71395,323.9515,-11.674882,-2.0227892,12.003757,94.904175,-32.512211,45.78318,21.271349,66.199287,1105.1731,674.72477,520.22212,1104.4511,673.3401,512.80942,717.87809,566.98935,590.71238
4.22,409.4417,464.59463,323.90909,-11.693249,-2.0301688,12.008891,94.964172,-32.532871,45.806164,21.253782,66.200005,1105.4829,674.859,520.27141,1104.4437,673.34265,512.80536,718.22982,567.04255,590.8059
4.23,409.6733,464.45154,323.88305,-11.727483,-2.0681174,12.027866,95.001244,-32.576832,45.825882,21.272039,66.11393,1105.7931,675.00499,520.35102,1104.4239,673.33361,512.82194,718.59307,567.14853,590.76819
4.24,409.92469,464.32807,323.83477,-11.703552,-2.0432675,12.019055,94.993973,-32.564861,45.900242,21.290031,65.936653,1106.1404,675.15396,520.55349,1104.389,673.32364,512.82716,718.93206,567.19858,590.78441
4.25,410.16298,464.20674,323.81943,-11.763072,-2.0544748,12.030931,95.114098,-32.600174,45.960312,21.273195,65.759148,1106.4943,675.33135,520.81193,1104.3796,673.30481,512.80592,719.29328,567.23731,590.78179
4.26,410.40512,464.07939,323.81378,-11.770382,-2.0671678,12.040777,95.141304,-32.614105,46.003075,21.281927,65.619743,1106.8211,675.51652,520.98266,1104.3494,673.32437,512.84024,719.64828,567.25165,590.7472
4.27,410.64793,463.95896,323.82062,-11.809253,-2.0461431,12.040743,95.241318,-32.61866,46.099632,21.261244,65.555374,1107.1109,675.66648,521.03957,1104.2354,673.3222,512.83371,719.99264,567.30084,590.68057
4.28,410.8867,463.82751,323.81574,-11.816367,-2.0427189,12.035351,95.23233,-32.593067,46.105152,21.287678,65.489326,1107.4017,675.81876,521.04905,1103.9822,673.3697,512.87904,720.32122,567.28586,590.58201
4.29,411.13771,463.69803,323.81047,-11.895797,-2.0351143,12.031097,95.391289,-32.586342,46.1772,21.261162,65.471931,1107.7226,675.83285,521.00315,1103.5693,673.35726,512.92789,720.65221,567.32465,590.54691
4.3,411.36839,463.56963,323.79108,-11.946431,-2.0594835,12.055116,95.467674,-32.61528,46.184593,21.257299,65.429955,1108.005,675.88755,520.94158,1103.0722,673.34141,513.04364,720.9484,567.33809,590.51509
4.31,411.58659,463.44365,323.76466,-11.951299,-2.0513322,12.056561,95.476288,-32.598949,46.200211,21.271271,65.332199,1108.2558,675.90067,520.84877,1102.5363,673.33212,513.17562,721.23626,567.35514,590.50332
4.32,411.79773,463.302,323.73465,-12.015136,-2.0924456,12.065788,95.519463,-32.592514,46.212399,21.289595,65.278023,1108.5324,675.94018,520.74483,1102.0372,673.41642,513.28045,721.5335,567.37033,590.48123
4.33,412.01181,463.20102,323.74592,-12.022047,-2.1317248,12.099124,95.525658,-32.621082,46.201389,21.307465,65.184052,1108.7852,675.95892,520.52543,1101.7103,673.52048,513.39069,721.85934,567.38627,590.43204
4.34,412.19816,463.06677,323.75311,-12.020553,-2.143255,12.111277,95.555374,-32.625866,46.264343,21.310852,65.157593,1109.0663,675.90589,520.31221,1101.5655,673.55571,513.43009,722.12971,567.42678,590.44276
4.35,412.37863,462.96067,323.7603,-11.99447,-2.1462805,12.121106,95.621132,-32.64838,46.340557,21.294144,65.110504,1109.3721,675.97212,520.23263,1101.6101,673.53986,513.45525,722.4504,567.40155,590.47125
4.36,412.59927,462.8915,323.77907,-12.067708,-2.1470425,12.107513,95.704414,-32.623055,46.424095,21.298824,65.12812,1109.6237,675.94478,519.95501,1101.7403,673.52614,513.43212,722.72108,567.4046,590.41218
4.37,412.80119,462.65617,323.77867,-12.154191,-2.0177417,12.141161,95.902527,-32.620716,46.670208,21.314417,65.079948,1109.8762,675.88266,519.58351,1101.8929,673.51748,513.40098,722.98232,567.40538,590.34153
4.38,413.00826,462.52904,323.79114,-12.165771,-1.9956951,12.127838,95.935516,-32.573704,46.775211,21.295641,65.08017,1110.1378,675.8205,519.26629,1101.9449,673.52036,513.40249,723.291,567.34432,590.26569
4.39,413.19727,462.41092,323.78358,-12.251393,-2.0078175,12.153528,96.046684,-32.576313,46.850727,21.28554,65.03273,1110.3566,675.78367,518.89107,1101.8408,673.45,513.36336,723.58206,567.26924,590.16461
4.4,413.39139,462.31638,323.80587,-12.215008,-2.0113719,12.160499,96.038643,-32.554977,46.901577,21.268309,65.004021,1110.6111,675.63069,518.49668,1101.6339,673.53244,513.43074,723.89755,567.22059,590.06825
4.41,413.54736,462.18004,323.81293,-12.260591,-2.0319247,12.178532,96.109169,-32.556122,46.948536,21.270554,64.980667,1110.918,675.65955,518.39052,1101.4346,673.55552,513.42371,724.19323,567.15805,589.9528
4.42,413.69021,462.09934,323.81431,-12.292903,-2.0434396,12.208756,96.153183,-32.557026,46.981232,21.259964,64.96788,1111.1422,675.57775,518.00682,1101.3736,673.53229,513.41016,724.50734,567.07126,589.87637
4.43,413.82501,461.99024,323.82366,-12.324067,-2.0703361,12.23376,96.166634,-32.553505,46.997059,21.273649,64.901466,1111.381,675.61772,517.79968,1101.4485,673.47518,513.35102,724.78105,567.02605,589.80633
4.44,413.98657,461.91401,323.80069,-12.334323,-2.0906959,12.258529,96.19471,-32.576126,47.037842,21.285006,64.813072,1111.5772,675.56952,517.58441,1101.6009,673.47211,513.31826,725.02883,566.9316,589.66165
4.45,414.11256,461.90089,323.76377,-12.386336,-2.2537053,12.223694,96.22345,-32.532616,46.875858,21.246983,64.722084,1111.7612,675.3765,517.31025,1101.7035,673.52256,513.3033,725.2985,566.80458,589.58828
4.46,414.26983,461.8011,323.74156,-12.412298,-2.254194,12.233415,96.247902,-32.526619,46.898182,21.293526,64.661079,1111.9365,675.30794,517.20452,1101.7476,673.4981,513.29882,725.52654,566.62053,589.44648
4.47,414.36925,461.64535,323.70066,-12.462037,-2.234751,12.239212,96.333389,-32.52393,46.915157,21.292477,64.575706,1112.1579,675.23896,517.25089,1101.7329,673.45067,513.25887,725.7214,566.41937,589.28351
4.48,414.44994,461.48585,323.67492,-12.363428,-2.2253947,12.265916,96.219856,-32.52824,46.874699,21.271456,64.537254,1112.364,675.06704,517.30195,1101.6977,673.47086,513.23927,725.86908,566.19688,589.13625
4.49,414.55265,461.35525,323.62261,-12.358218,-2.1979623,12.265441,96.170113,-32.514511,46.826687,21.299355,64.465492,1112.5634,674.9319,517.33733,1101.6688,673.44987,513.26309,726.06,565.97603,589.02932
4.5,414.70515,461.16568,323.60695,-12.337049,-2.0842061,12.357828,96.181534,-32.57856,46.908642,21.273621,64.446396,1112.7537,674.72085,517.32403,1101.6493,673.53123,513.28136,726.2817,565.79726,588.88916
4.51,414.81048,461.17553,323.57993,-12.504377,-2.1869061,12.29301,96.272316,-32.537533,46.768456,21.294674,64.537399,1112.92,674.5383,517.17996,1101.6468,673.47135,513.27973,726.51253,565.62334,588.81028
4.52,414.91397,461.06404,323.56252,-12.580681,-2.1842434,12.289555,96.322754,-32.518734,46.743343,21.288073,64.524063,1113.104,674.33165,517.11145,1101.6525,673.50984,513.29445,726.73104,565.44025,588.73267
4.53,415.03499,460.95236,323.53368,-12.615838,-2.2147391,12.310616,96.313782,-32.54517,46.68034,21.296041,64.492363,1113.2766,674.25071,517.14223,1101.6878,673.49418,513.3127,726.92662,565.22857,588.61772
4.54,415.16182,460.86633,323.52972,-12.571096,-2.2053688,12.321012,96.275726,-32.538723,46.662056,21.281281,64.594147,1113.3935,674.1305,516.97748,1101.714,673.46547,513.28037,727.15029,565.08158,588.6306
4.55,415.28004,460.77063,323.50394,-12.623813,-2.2299514,12.339221,96.343445,-32.561588,46.686409,21.285746,64.500305,1113.5984,674.1452,517.27355,1101.7028,673.49252,513.30591,727.34303,564.93709,588.60185
4.56,415.39741,460.68427,323.50153,-12.64915,-2.2421329,12.367319,96.368469,-32.606857,46.704582,21.300079,64.516724,1113.7508,674.04561,517.21732,1101.7365,673.45582,513.24233,727.49078,564.81862,588.55874
4.57,415.5255,460.61837,323.4835,-12.709692,-2.2603753,12.405706,96.421715,-32.640862,46.728233,21.30975,64.470337,1113.8953,673.93776,517.24174,1101.7599,673.48476,513.21851,727.66913,564.73728,588.62422
4.58,415.6477,460.57568,323.48811,-12.69087,-2.288245,12.423259,96.401001,-32.66404,46.73563,21.304106,64.443275,1114.05,673.79598,517.2572,1101.7639,673.42952,513.1654,727.8059,564.59893,588.63362
4.59,415.74074,460.48507,323.46688,-12.722792,-2.2872317,12.423895,96.400398,-32.653053,46.776283,21.330605,64.386589,1114.1817,673.69158,517.26589,1101.7188,673.42645,513.16045,727.92022,564.48078,588.64682
4.6,415.83542,460.43301,323.4577,-12.757823,-2.2700083,12.419366,96.427818,-32.626003,46.832909,21.329994,64.329796,1114.2837,673.58146,517.23348,1101.67,673.46952,513.19039,728.059,564.4101,588.71571
4.61,415.92374,460.36426,323.448,-12.762123,-2.2730074,12.435333,96.421524,-32.640194,46.857254,21.333431,64.374199,1114.3744,673.50119,517.05255,1101.6935,673.43453,513.18929,728.18719,564.3537,588.72601
4.62,415.97956,460.3054,323.43092,-12.798026,-2.2696149,12.44548,96.488289,-32.637486,46.861046,21.31773,64.34333,1114.4874,673.45653,517.0536,1101.6651,673.42537,513.19938,728.3373,564.29694,588.76387
4.63,416.05142,460.25221,323.42419,-12.788325,-2.2818828,12.458315,96.485023,-32.652824,46.866108,21.331244,64.27523,1114.6147,673.47198,517.08183,1101.6841,673.44498,513.21907,728.47318,564.21525,588.77327
4.64,416.12193,460.19889,323.40987,-12.779035,-2.2763956,12.472277,96.473663,-32.662098,46.883644,21.336712,64.257591,1114.675,673.42591,516.91861,1101.6952,673.43222,513.22433,728.62788,564.16243,588.80835
4.65,416.19477,460.14503,323.41313,-12.838943,-2.282057,12.493332,96.562943,-32.705315,46.919998,21.337711,64.289558,1114.8125,673.35715,516.89376,1101.7028,673.41802,513.19505,728.75111,564.08858,588.783
4.66,416.24558,460.05766,323.4027,-12.836744,-2.264601,12.489241,96.586105,-32.693195,46.956112,21.328604,64.244888,1114.9201,673.29646,516.85269,1101.7216,673.4047,513.11084,728.85409,564.0823,588.71583
4.67,416.3197,459.99415,323.38347,-12.840526,-2.2463229,12.485649,96.599022,-32.684059,47.010136,21.332399,64.214745,1115.019,673.22195,516.80275,1101.7327,673.39117,513.03376,728.95483,564.01623,588.72936
4.68,416.36762,459.90103,323.3755,-12.922055,-2.2258682,12.475259,96.709709,-32.660725,47.100983,21.317392,64.256111,1115.0735,673.16841,516.64222,1101.7641,673.39916,513.00621,729.05303,563.98693,588.72868
4.69,416.39592,459.84062,323.37338,-12.889084,-2.2250602,12.481026,96.67276,-32.671467,47.125156,21.335743,64.120987,1115.1998,673.12828,516.80676,1101.7563,673.38441,512.95918,729.15233,564.00963,588.66283
4.7,416.45775,459.76275,323.3788,-12.914365,-2.2327182,12.491091,96.716774,-32.681644,47.166641,21.326876,64.089363,1115.2992,673.05935,516.74756,1101.763,673.38689,512.94407,729.25283,564.00346,588.59627
4.71,416.50189,459.70502,323.36772,-12.940386,-2.241055,12.497056,96.764565,-32.686504,47.219856,21.322523,64.105949,1115.3747,673.03732,516.72072,1101.7744,673.38779,512.97832,729.34425,563.94989,588.51024
4.72,416.53522,459.64514,323.35612,-12.844526,-2.2732358,12.524342,96.656319,-32.711994,47.210712,21.334314,64.108986,1115.4665,672.96966,516.69765,1101.7644,673.36593,512.98321,729.44806,563.91559,588.45733
4.73,416.54427,459.56395,323.35796,-12.878074,-2.2561636,12.532663,96.707977,-32.718418,47.261745,21.327003,64.14035,1115.5612,672.95293,516.74791,1101.797,673.39519,512.99099,729.57179,563.93888,588.39426
4.74,416.58753,459.54015,323.36327,-12.828594,-2.2813096,12.559682,96.631279,-32.746078,47.233177,21.326651,64.179207,1115.6534,672.87714,516.72926,1101.8137,673.38732,513.0013,729.66134,563.90064,588.29897
4.75,416.59077,459.47331,323.35022,-12.887998,-2.268342,12.547899,96.695549,-32.730724,47.246918,21.314486,64.227463,1115.7713,672.80285,516.73926,1101.8687,673.39613,512.98201,729.77057,563.89239,588.23669
4.76,416.63278,459.45577,323.35135,-12.845873,-2.3092954,12.566539,96.63063,-32.747261,47.19154,21.317642,64.390747,1115.84,672.69461,516.5412,1101.8872,673.35742,512.95707,729.85188,563.88666,588.14849
4.77,416.66027,459.41124,323.3539,-12.884525,-2.3167627,12.565289,96.6558,-32.74976,47.189598,21.320711,64.320618,1115.9753,672.63387,516.78384,1101.9597,673.36762,512.94022,729.92698,563.85874,588.07976
